data,label,CCT_xc_distance,CCT_xc_count1,CCT_xc_count7,CCT_x4_distance,CCT_x4_count1,CCT_x4_count7,r50_xc_distance,r50_xc_count1,r50_xc_count7,r50_x4_distance,r50_x4_count1,r50_x4_count7
chest_xray/train/1/CX-1-2830.jpeg_001,1,7.3069732271502374e-06,1,7,0.06707802872778523,1,7,5.557495208463603e-05,1,7,0.04151398151748076,1,7
chest_xray/train/1/CX-1-2831.jpeg_000,0,1.9992219003008105,0,0,1.2103594856189206,0,0,1.9959888557375063,0,0,0.22375784557224743,0,0
chest_xray/train/1/CX-1-2831.jpeg_001,1,7.319895848267866e-05,1,7,0.25065093595283017,1,7,9.875796239311452e-05,1,7,0.09796007541649754,1,7
chest_xray/train/1/CX-1-2832.jpeg_000,0,1.9998369166927517,0,0,1.4993689709504618,0,0,1.9923205193130544,0,0,0.22282535707244722,0,0
chest_xray/train/1/CX-1-2832.jpeg_001,1,4.316426516126626e-05,1,7,0.06753019706625718,1,7,0.00020724498187307816,1,7,0.022478756930238042,1,7
chest_xray/train/1/CX-1-2833.jpeg_000,0,1.9998779979189174,0,0,1.453689661730435,0,0,1.99328966279474,0,0,0.2261241334888936,0,0
chest_xray/train/1/CX-1-2833.jpeg_001,1,6.880605074355284e-05,1,7,0.08276281941914343,1,7,7.516716944133695e-05,1,7,0.020102882959276536,1,7
chest_xray/train/1/CX-1-2834.jpeg_000,0,1.9998813279415584,0,0,1.2688586261729373,0,0,1.9973171732523542,0,0,0.27307612313469176,0,0
chest_xray/train/1/CX-1-2834.jpeg_001,1,7.134721114621101e-05,1,7,0.28395599520700654,1,7,0.0004615685171924788,1,7,0.05199075514937812,1,7
chest_xray/train/1/CX-1-2835.jpeg_000,0,1.999915979937227,0,0,1.442447787443204,0,0,1.9972003111036756,0,0,0.2552506170153872,0,0
chest_xray/train/1/CX-1-2835.jpeg_001,1,0.00010351350272630455,1,7,0.09999435456043537,1,7,0.0004148320769663538,1,7,0.0576322730192389,1,7
chest_xray/train/1/CX-1-2836.jpeg_000,0,1.999136642428311,0,0,1.3560776586737653,0,0,1.9950101785101286,0,0,0.2206720124340973,0,0
chest_xray/train/1/CX-1-2836.jpeg_001,1,0.00010089038423988228,1,7,0.13708687588893653,1,7,6.887969568158958e-06,1,7,0.03736866878845191,1,7
chest_xray/train/1/CX-1-2837.jpeg_000,0,0.0006342334799833704,1,7,0.35027911547772783,1,5,1.994495287182204,0,0,0.2735430797990279,0,0
chest_xray/train/1/CX-1-2837.jpeg_001,1,1.9980181009988771,0,0,1.0471331060591684,0,2,8.747086014393446e-07,1,7,0.13047742954430241,1,7
chest_xray/train/1/CX-1-2838.jpeg_000,0,1.9996032922918014,0,0,1.5286364716593437,0,0,1.9911849471764818,0,0,0.2275024085821058,0,0
chest_xray/train/1/CX-1-2838.jpeg_001,1,3.336503835438265e-07,1,7,0.05761345348988001,1,7,0.0004270138636267573,1,7,0.016643410129249192,1,7
chest_xray/train/1/CX-1-2839.jpeg_000,0,1.9997726423844435,0,0,1.4762013943792627,0,0,1.9893803369971468,0,0,0.19705272572128574,0,0
chest_xray/train/1/CX-1-2839.jpeg_001,1,1.8163636653523163e-05,1,7,0.08701467899266968,1,7,0.0008909257341276344,1,7,0.04672946747751339,1,7
chest_xray/train/1/CX-1-2840.jpeg_000,0,1.9959019152237216,0,0,1.3728441874429538,0,0,1.9972603368008226,0,0,0.2527357389311199,0,0
chest_xray/train/1/CX-1-2840.jpeg_001,1,0.001997211273063071,1,7,0.23582777754390838,1,7,0.0004384021757264378,1,7,0.12160997014422814,1,7
chest_xray/train/1/CX-1-2841.jpeg_000,0,1.999915035941716,0,0,1.5565885599805145,0,0,1.9911063909643456,0,0,0.23918185333391995,0,0
chest_xray/train/1/CX-1-2841.jpeg_001,1,0.00010247127448004267,1,7,0.07120356727324195,1,7,0.0004444766859815763,1,7,0.02077190649876104,1,7
chest_xray/train/1/CX-1-2842.jpeg_000,0,1.9996223727433557,0,0,1.480246908695095,0,0,1.9944979981053539,0,0,0.2591605535387822,0,0
chest_xray/train/1/CX-1-2842.jpeg_001,1,8.591254929690706e-09,1,7,0.12590834039748544,1,7,8.408191692899081e-07,1,7,0.03587441751022313,1,7
chest_xray/train/1/CX-1-2843.jpeg_000,0,1.9997857688937704,0,0,1.553474918876423,0,0,1.985187654584625,0,0,0.20906939501943034,0,0
chest_xray/train/1/CX-1-2843.jpeg_001,1,2.2124329140726928e-05,1,7,0.05790906867462531,1,7,0.0023575489131455463,1,7,0.015371961950616186,1,7
chest_xray/train/1/CX-1-2844.jpeg_000,0,1.999696490880984,0,0,1.4783065982234924,0,0,1.987038803815929,0,0,0.2131087118056234,0,0
chest_xray/train/1/CX-1-2844.jpeg_001,1,3.681033634572728e-06,1,7,0.04254532233135633,1,7,0.0016542438553551753,1,7,0.017657498269922245,1,7
chest_xray/train/1/CX-1-2845.jpeg_000,0,1.9997700818366821,0,0,1.5519042773660143,0,0,1.994393257720833,0,0,0.22505340527403417,0,0
chest_xray/train/1/CX-1-2845.jpeg_001,1,1.744905979861322e-05,1,7,0.06434871665606834,1,7,2.626480302247991e-06,1,7,0.013193523745905544,1,7
chest_xray/train/1/CX-1-2846.jpeg_000,0,1.9998154257469007,0,0,1.5285442298531218,0,0,1.9941223064532936,0,0,0.23612982289453233,0,0
chest_xray/train/1/CX-1-2846.jpeg_001,1,3.311450939724736e-05,1,7,0.06803607132579903,1,7,1.1635912718799268e-05,1,7,0.022977135509303803,1,7
chest_xray/train/1/CX-1-2847.jpeg_000,0,1.9994797208874429,0,0,1.5435278529374992,0,0,1.9870357790213309,0,0,0.21493378346111613,0,0
chest_xray/train/1/CX-1-2847.jpeg_001,1,1.2041294541575986e-05,1,7,0.047141202687007056,1,7,0.0016553276603311629,1,7,0.018227929617405714,1,7
chest_xray/train/1/CX-1-2848.jpeg_000,0,1.9999896411930826,0,0,1.4510629227424123,0,0,1.9978567168380321,0,0,0.3102007455674406,0,0
chest_xray/train/1/CX-1-2848.jpeg_001,1,0.0002599090282043859,1,7,0.2546104133930205,1,7,0.0007283010246761368,1,7,0.08546022208312953,1,7
chest_xray/train/1/CX-1-2849.jpeg_000,0,1.9954026209326212,0,0,1.2672543161501029,0,0,1.9959568263080039,0,0,0.22771344746168043,0,0
chest_xray/train/1/CX-1-2849.jpeg_001,1,0.0023503028696399975,1,7,0.501007066806215,1,7,9.380107697620765e-05,1,7,0.134338562386911,1,7
chest_xray/train/1/CX-1-2850.jpeg_000,0,1.9999497615564104,0,0,1.5386013198756612,0,0,1.9954775462215353,0,0,0.26694025690361545,0,0
chest_xray/train/1/CX-1-2850.jpeg_001,1,0.00015012290184757138,1,7,0.09631199831963122,1,7,3.621620536864434e-05,1,7,0.0342953101546527,1,7
chest_xray/train/1/CX-1-2851.jpeg_000,0,1.9997596113659375,0,0,1.4967061252564968,0,0,1.9952830592467723,0,0,0.24964514126113269,0,0
chest_xray/train/1/CX-1-2851.jpeg_001,1,1.4713128633880856e-05,1,7,0.06237343119720706,1,7,2.1027256959293972e-05,1,7,0.0326744090718778,1,7
chest_xray/train/1/CX-1-2852.jpeg_000,0,1.9996183453979819,0,0,1.4365518435190918,0,0,1.9934205227830688,0,0,0.24541758793443402,0,0
chest_xray/train/1/CX-1-2852.jpeg_001,1,3.843452978102846e-08,1,7,0.07910733207336373,1,7,6.187247739197765e-05,1,7,0.04429474508008624,1,7
chest_xray/train/1/CX-1-2853.jpeg_000,0,1.9980971455074852,0,0,1.1972201517123218,0,0,1.996808566203978,0,0,0.3121846195566703,0,0
chest_xray/train/1/CX-1-2853.jpeg_001,1,0.0005898530359108589,1,7,0.23261902473483342,1,7,0.0002817148850186024,1,7,0.13276542908431188,1,7
chest_xray/train/1/CX-1-2854.jpeg_000,0,1.9998617260212024,0,0,1.2390762644128537,0,0,1.9950072069331575,0,0,0.2270369655886223,0,0
chest_xray/train/1/CX-1-2854.jpeg_001,1,5.747745751838451e-05,1,7,0.3975733114237059,1,7,6.7778862296030695e-06,1,7,0.06854121463857166,1,7
chest_xray/train/1/CX-1-2855.jpeg_000,0,1.9998479781074696,0,0,1.5254951179508476,0,0,1.9897401120621607,0,0,0.22332463148573234,0,0
chest_xray/train/1/CX-1-2855.jpeg_001,1,4.914929205879215e-05,1,7,0.0701579350222683,1,7,0.0007886825381154816,1,7,0.017362272134217482,1,7
chest_xray/train/1/CX-1-2856.jpeg_000,0,1.9987665467089304,0,0,1.404029450380987,0,0,1.9912225890052375,0,0,0.22121579576434947,0,0
chest_xray/train/1/CX-1-2856.jpeg_001,1,0.00024911194715515617,1,7,0.23806224273393783,1,7,0.0004187432734565899,1,7,0.02934084600318132,1,7
chest_xray/train/1/CX-1-2857.jpeg_000,0,1.9996165646747357,0,0,1.4772911932212813,0,0,1.9951963739439278,0,0,0.2719978112607623,0,0
chest_xray/train/1/CX-1-2857.jpeg_001,1,5.835802285858449e-08,1,7,0.13187287810012416,1,7,1.5654639928919245e-05,1,7,0.05637286529159247,1,7
chest_xray/train/1/CX-1-2858.jpeg_000,0,1.999964191899127,0,0,1.459040932705113,0,0,1.9955504201756884,0,0,0.2562000616832626,0,0
chest_xray/train/1/CX-1-2858.jpeg_001,1,0.0001783921628428775,1,7,0.0825891857103851,1,7,4.306793737529624e-05,1,7,0.04581817106528452,1,7
chest_xray/train/1/CX-1-2859.jpeg_000,0,1.9982288411289348,0,0,1.0887848560183193,0,0,1.9975563679814103,0,0,0.2359911596482146,0,0
chest_xray/train/1/CX-1-2859.jpeg_001,1,0.0005175540734090323,1,7,0.48865163813333823,1,7,0.0005687395637993253,1,7,0.058879005899717174,1,7
chest_xray/train/1/CX-1-2860.jpeg_000,0,1.9988448157132273,0,0,1.270219387231418,0,0,1.998656496279276,0,0,0.36273500587351604,0,0
chest_xray/train/1/CX-1-2860.jpeg_001,1,0.0002146358728014608,1,7,0.4096349102074557,1,7,0.0013417958462095259,1,7,0.16252450624220116,1,7
chest_xray/train/1/CX-1-2861.jpeg_000,0,1.9970430902421163,0,0,1.358369358895942,0,0,1.9978006100246795,0,0,0.2837624098504027,0,0
chest_xray/train/1/CX-1-2861.jpeg_001,1,0.0012282738554408867,1,7,0.22003062111609406,1,7,0.0006961568861640899,1,7,0.09875679625983391,1,7
chest_xray/train/1/CX-1-2862.jpeg_000,0,1.9993883431975772,0,0,1.5148217143094038,0,0,1.983245975133436,0,0,0.2085363774537714,0,0
chest_xray/train/1/CX-1-2862.jpeg_001,1,2.907784474937003e-05,1,7,0.061510052263957116,1,7,0.003170960232404818,1,7,0.036956472877858304,1,7
chest_xray/train/1/CX-1-2863.jpeg_000,0,1.9996837989986402,0,0,1.5257096900774323,0,0,1.9936813280774945,0,0,0.22475320343559746,0,0
chest_xray/train/1/CX-1-2863.jpeg_001,1,2.4275070660273457e-06,1,7,0.05987430003523608,1,7,3.893010799260743e-05,1,7,0.02089498838135273,1,7
chest_xray/train/1/CX-1-2864.jpeg_000,0,1.9987188959362756,0,0,1.503878056940986,0,0,1.9925602854945645,0,0,0.2255562687451076,0,0
chest_xray/train/1/CX-1-2864.jpeg_001,1,0.00027078047341422273,1,7,0.07220686461677506,1,7,0.00016937957600393627,1,7,0.014424398748563938,1,7
chest_xray/train/1/CX-1-2865.jpeg_000,0,1.999573616425625,0,0,1.5005627194662194,0,0,1.9904610421663946,0,0,0.23130372852028724,0,0
chest_xray/train/1/CX-1-2865.jpeg_001,1,1.7140954843286593e-06,1,7,0.04792049450381519,1,7,0.0005978809534423757,1,7,0.02112387503006441,1,7
chest_xray/train/1/CX-1-2866.jpeg_000,0,0.006404734234106257,0,1,0.6113032147622983,0,1,1.9144415827728403,0,0,0.15257240384093607,0,0
chest_xray/train/1/CX-1-2866.jpeg_001,1,1.9963139148918045,1,6,0.75766174027339,1,6,0.048591736497784366,1,7,0.1303732317515821,1,7
chest_xray/train/1/CX-1-2867.jpeg_000,0,1.9999999761069014,0,0,1.3376848805822357,0,0,1.998290726288079,0,0,0.3170226698103993,0,0
chest_xray/train/1/CX-1-2867.jpeg_001,1,0.00036807933931493064,1,7,0.16315613858150013,1,7,0.001020201876245408,1,7,0.11497058000590343,1,7
chest_xray/train/1/CX-1-2868.jpeg_000,0,1.9996606440899352,0,0,1.537952951044193,0,0,1.9933063582332895,0,0,0.22847367623519532,0,0
chest_xray/train/1/CX-1-2868.jpeg_001,1,8.43495304270192e-07,1,7,0.05909397607191458,1,7,7.340655103482696e-05,1,7,0.019681359943808374,1,7
chest_xray/train/1/CX-1-2869.jpeg_000,0,1.9996197340073953,0,0,1.4659205311004857,0,0,1.9920231735454395,0,0,0.23377946725678722,0,0
chest_xray/train/1/CX-1-2869.jpeg_001,1,2.575116653247278e-08,1,7,0.050642018732850236,1,7,0.0002585548527601622,1,7,0.021007617965433933,1,7
chest_xray/train/1/CX-1-2870.jpeg_000,0,1.9997333371733472,0,0,1.4862943614562116,0,0,1.9921989290975959,0,0,0.23814875089346477,0,0
chest_xray/train/1/CX-1-2870.jpeg_001,1,9.062370545209752e-06,1,7,0.09699209323839286,1,7,0.00022765782901179588,1,7,0.026276749921463338,1,7
chest_xray/train/1/CX-1-2871.jpeg_000,0,1.9997710362849235,0,0,1.4533625699992794,0,0,1.9968935080454049,0,0,0.3119346965557853,0,0
chest_xray/train/1/CX-1-2871.jpeg_001,1,1.7713276925679367e-05,1,7,0.11487961547233305,1,7,0.0003077136565942107,1,7,0.06816727055770933,1,7
chest_xray/train/1/CX-1-2872.jpeg_000,0,1.9992163547704664,0,0,1.5270269289307052,0,0,1.9943092765508044,0,0,0.24403927532508785,0,0
chest_xray/train/1/CX-1-2872.jpeg_001,1,7.490698456857903e-05,1,7,0.06994309952583433,1,7,4.752980049094191e-06,1,7,0.02687398465311175,1,7
chest_xray/train/1/CX-1-2873.jpeg_000,0,1.9997728389735159,0,0,1.4654160093865607,0,0,1.996393380165025,0,0,0.2882669530613532,0,0
chest_xray/train/1/CX-1-2873.jpeg_001,1,1.821925969625049e-05,1,7,0.10823652638077974,1,7,0.00017474654193272432,1,7,0.05061830680989299,1,7
chest_xray/train/1/CX-1-2874.jpeg_000,0,1.998794453475098,0,0,1.1787233541444129,0,0,1.997023396191615,0,0,0.28848370063548656,0,0
chest_xray/train/1/CX-1-2874.jpeg_001,1,0.00023665546830708983,1,7,0.2599196122680357,1,7,0.000350446650896008,1,7,0.09675897986380799,1,7
chest_xray/train/1/CX-1-2875.jpeg_000,0,1.9971923495893065,0,0,1.1213111907502902,0,0,1.9971419572369435,0,0,0.35844972202234715,0,0
chest_xray/train/1/CX-1-2875.jpeg_001,1,0.0011327221450510017,1,7,0.5344942877015008,1,7,0.0003927735298433488,1,7,0.14588285035617887,1,7
chest_xray/train/1/CX-1-2876.jpeg_000,0,1.999817888857113,0,0,1.5038674960090237,0,0,1.994628638530571,0,0,0.2875641676725321,0,0
chest_xray/train/1/CX-1-2876.jpeg_001,1,3.416962176960858e-05,1,7,0.09490447714309591,1,7,8.908889181924451e-10,1,7,0.0746894840885256,1,7
chest_xray/train/1/CX-1-2877.jpeg_000,0,1.9997130154965235,0,0,1.4838323192222522,0,0,1.9956944912683572,0,0,0.2668084207037782,0,0
chest_xray/train/1/CX-1-2877.jpeg_001,1,5.757758939961555e-06,1,7,0.12026541564902993,1,7,5.85621603983455e-05,1,7,0.05332454386779406,1,7
chest_xray/train/1/CX-1-2878.jpeg_000,0,1.9999945271109516,0,0,1.5020505541396563,0,0,1.9924352462675934,0,0,0.2372911185833153,0,0
chest_xray/train/1/CX-1-2878.jpeg_001,1,0.00046998463121195044,1,7,0.038753285960493655,1,7,0.00018872520414814353,1,7,0.016320842146621772,1,7
chest_xray/train/1/CX-1-2879.jpeg_000,0,1.999248556986274,0,0,1.5089039668198112,0,0,1.9956391470777501,0,0,0.26785297799686747,0,0
chest_xray/train/1/CX-1-2879.jpeg_001,1,6.518265478605567e-05,1,7,0.15134284071055137,1,7,5.229839023446203e-05,1,7,0.042960812336305,1,7
chest_xray/train/1/CX-1-2880.jpeg_000,0,1.9999625319027579,0,0,1.2868810050734494,0,0,1.9975789869483171,0,0,0.3777762665843626,0,0
chest_xray/train/1/CX-1-2880.jpeg_001,1,0.0006482278377177852,1,7,0.4242648022014893,1,7,0.0005797348346843201,1,7,0.13172558555772262,1,7
chest_xray/train/1/CX-1-2881.jpeg_000,0,1.9999790573971459,0,0,1.5326648774026157,0,0,1.9916507086485669,0,0,0.23355199534188897,0,0
chest_xray/train/1/CX-1-2881.jpeg_001,1,0.00021797484888141927,1,7,0.06858067966968007,1,7,0.00032924409350998385,1,7,0.020513660148024915,1,7
chest_xray/train/1/CX-1-2882.jpeg_000,0,1.9997518864117618,0,0,1.4292342050620075,0,0,1.9963522070579733,0,0,0.2992040989722512,0,0
chest_xray/train/1/CX-1-2882.jpeg_001,1,1.2878086154133328e-05,1,7,0.1508118069260198,1,7,0.00016581857222497387,1,7,0.06204911024332216,1,7
chest_xray/train/1/CX-1-2883.jpeg_000,0,1.9999984658701768,0,0,1.5110226055043292,0,0,1.9964475670472264,0,0,0.3046736851086451,0,0
chest_xray/train/1/CX-1-2883.jpeg_001,1,0.00042347178931068097,1,7,0.17724529804558675,1,7,0.0001869347595457871,1,7,0.06728125163525212,1,7
chest_xray/train/1/CX-1-2884.jpeg_000,0,1.9998325060837476,0,0,1.4907880630707109,0,0,1.9941333867796684,0,0,0.24448278914850485,0,0
chest_xray/train/1/CX-1-2884.jpeg_001,1,4.093964816154205e-05,1,7,0.11365703621656342,1,7,1.1147195464467075e-05,1,7,0.034449445042813664,1,7
chest_xray/train/1/CX-1-2885.jpeg_000,0,1.9996040268040698,0,0,1.5412740417141735,0,0,1.9884700466277108,0,0,0.2222072123487301,0,0
chest_xray/train/1/CX-1-2885.jpeg_001,1,3.1267730893347334e-07,1,7,0.04706668880736542,1,7,0.001168625199702733,1,7,0.017609367240142726,1,7
chest_xray/train/1/CX-1-2886.jpeg_000,0,1.999979959126361,0,0,1.263713679292866,0,0,1.99734027832801,0,0,0.2927640640605297,0,0
chest_xray/train/1/CX-1-2886.jpeg_001,1,0.0002209257663673414,1,7,0.2758577222635781,1,7,0.00047122816809419543,1,7,0.07663748716491614,1,7
chest_xray/train/1/CX-1-2887.jpeg_000,0,1.9956594763485533,0,0,1.302772660255466,0,0,0.001458484057224152,0,2,0.12578648059862352,0,0
chest_xray/train/1/CX-1-2887.jpeg_001,1,0.002167603974471577,1,7,0.4171224721221647,1,7,1.987596305152403,1,5,0.17045490372538552,1,7
chest_xray/train/1/CX-1-2888.jpeg_000,0,1.999432231080923,0,0,1.5261667259262794,0,0,1.9936289229074444,0,0,0.22111114714581914,0,0
chest_xray/train/1/CX-1-2888.jpeg_001,1,2.0146324840930596e-05,1,7,0.042988850425946135,1,7,4.315008032851342e-05,1,7,0.01711280770284529,1,7
chest_xray/train/1/CX-1-2889.jpeg_000,0,1.9999375270540936,0,0,1.4931156349100825,0,0,1.9886105297655752,0,0,0.2275962370633109,0,0
chest_xray/train/1/CX-1-2889.jpeg_001,1,0.00013079141981087172,1,7,0.07720166855026556,1,7,0.001124079959729074,1,7,0.03576511450870179,1,7
chest_xray/train/1/CX-1-2890.jpeg_000,0,1.9977663497224576,0,0,1.3935486588895767,0,0,1.9969696783268303,0,0,0.24252285805827123,0,0
chest_xray/train/1/CX-1-2890.jpeg_001,1,0.0007799697830159769,1,7,0.186791581477189,1,7,0.0003323254955931443,1,7,0.10783180731763986,1,7
chest_xray/train/1/CX-1-2891.jpeg_000,0,1.9992861830826003,0,0,1.4064012309745595,0,0,1.9884594430114002,0,0,0.2263646451766831,0,0
chest_xray/train/1/CX-1-2891.jpeg_001,1,5.444007914157112e-05,1,7,0.14880686477405103,1,7,0.0011720114671106563,1,7,0.04867889511901813,1,7
chest_xray/train/1/CX-1-2892.jpeg_000,0,1.996911198933946,0,0,1.3689218700958914,0,0,1.9968453634088776,0,0,0.2911076478592698,0,0
chest_xray/train/1/CX-1-2892.jpeg_001,1,0.0013138285292836338,1,7,0.3872033273359048,1,7,0.0002927940236584492,1,7,0.08100322880137523,1,7
chest_xray/train/1/CX-1-2893.jpeg_000,0,1.999948561451692,0,0,1.495159287804317,0,0,1.9974587903035146,0,0,0.24313665551467323,0,0
chest_xray/train/1/CX-1-2893.jpeg_001,1,0.00014806772542619306,1,7,0.12309129285477671,1,7,0.0005230588138678272,1,7,0.045912288927120515,1,7
chest_xray/train/1/CX-1-2894.jpeg_000,0,1.999935046216866,0,0,1.4615583042189906,0,0,1.996641466949571,0,0,0.2571130516954683,0,0
chest_xray/train/1/CX-1-2894.jpeg_001,1,0.00012726100851456756,1,7,0.06281778772934521,1,7,0.00023480003786180426,1,7,0.032194732806537174,1,7
chest_xray/train/1/CX-1-2895.jpeg_000,0,1.9999605447786553,0,0,1.5114027056161736,0,0,1.9954661281147315,0,0,0.2526206566340168,0,0
chest_xray/train/1/CX-1-2895.jpeg_001,1,0.00017053776767606,1,7,0.058930877673430526,1,7,3.5201132193130036e-05,1,7,0.027246987895633956,1,7
chest_xray/train/1/CX-1-2896.jpeg_000,0,1.9997326494649523,0,0,1.4698422418383976,0,0,1.9980545014257578,0,0,0.3098967932233404,0,0
chest_xray/train/1/CX-1-2896.jpeg_001,1,8.93610885321916e-06,1,7,0.09269820498125148,1,7,0.0008512121193708921,1,7,0.060007929723070896,1,7
chest_xray/train/1/CX-1-2897.jpeg_000,0,1.9999975097672213,0,0,1.473427800361049,0,0,1.9971138150288648,0,0,0.27240669346865687,0,0
chest_xray/train/1/CX-1-2897.jpeg_001,1,0.0003154901317367065,1,7,0.10661873893306395,1,7,0.00038242898138018955,1,7,0.07009609531942262,1,7
chest_xray/train/1/CX-1-2898.jpeg_000,0,1.9999963726763936,0,0,1.261523004686449,0,0,1.9977025758678937,0,0,0.31383051332970147,0,0
chest_xray/train/1/CX-1-2898.jpeg_001,1,0.0004513207601744007,1,7,0.3307282523292334,1,7,0.0006426518296277495,1,7,0.09809168197195295,1,7
chest_xray/train/1/CX-1-2899.jpeg_000,0,1.994063818062882,0,0,1.1146173511742214,0,0,1.9980019737478774,0,0,0.2845527628016462,0,0
chest_xray/train/1/CX-1-2899.jpeg_001,1,0.0033325434819624355,1,7,0.3869275273295989,1,7,0.0008170388088163394,1,7,0.11113887387225341,1,7
chest_xray/train/1/CX-1-2900.jpeg_000,0,1.9998960369256742,0,0,1.4306860954766212,0,0,1.995489532938953,0,0,0.2521875181242217,0,0
chest_xray/train/1/CX-1-2900.jpeg_001,1,8.36159523076585e-05,1,7,0.08765368469174617,1,7,3.729875868430099e-05,1,7,0.04039961690373661,1,7
chest_xray/train/1/CX-1-2901.jpeg_000,0,1.9997682045263945,0,0,1.5399092759970676,0,0,1.9940148834495215,0,0,0.24056122149581594,0,0
chest_xray/train/1/CX-1-2901.jpeg_001,1,1.6936728080452212e-05,1,7,0.10740907360378227,1,7,1.6888787800484195e-05,1,7,0.045581163049773776,1,7
chest_xray/train/1/CX-1-2902.jpeg_000,0,1.9997698817842586,0,0,1.5300334133528963,0,0,1.9939208236446366,0,0,0.22084791404014548,0,0
chest_xray/train/1/CX-1-2902.jpeg_001,1,1.7394000733195192e-05,1,7,0.1308071239657288,1,7,2.2241102760389708e-05,1,7,0.02913583383993068,1,7
chest_xray/train/1/CX-1-2903.jpeg_000,0,1.9997944875241624,0,0,1.5074187895593327,0,0,1.9946262253503886,0,0,0.21376256925927062,0,0
chest_xray/train/1/CX-1-2903.jpeg_001,1,2.504596175101348e-05,1,7,0.13942729976331325,1,7,2.1465980104551363e-09,1,7,0.04780368783600186,1,7
chest_xray/train/1/CX-1-2904.jpeg_000,0,1.999502802531443,0,0,1.4979210431863783,0,0,1.9945168342693533,0,0,0.24458127538294716,0,0
chest_xray/train/1/CX-1-2904.jpeg_001,1,8.751483663194115e-06,1,7,0.13715874859814825,1,7,6.236386376201608e-07,1,7,0.02860203263105565,1,7
chest_xray/train/1/CX-1-2905.jpeg_000,0,1.9995523872189789,0,0,1.5012029900952928,0,0,1.9942125438120961,0,0,0.2292852556842081,0,0
chest_xray/train/1/CX-1-2905.jpeg_001,1,3.3018295699793754e-06,1,7,0.09059017476491427,1,7,7.949571612098083e-06,1,7,0.020700644763285814,1,7
chest_xray/train/1/CX-1-2906.jpeg_000,0,1.9995612381616974,0,0,1.428820105134228,0,0,1.9957083732941112,0,0,0.2521704357231108,0,0
chest_xray/train/1/CX-1-2906.jpeg_001,1,2.5819730343767944e-06,1,7,0.13235020438714873,1,7,6.019542776602993e-05,1,7,0.029559677535001327,1,7
chest_xray/train/1/CX-1-2907.jpeg_000,0,1.9999197929874697,0,0,1.5052463959133389,0,0,1.9929742191808586,0,0,0.2118498497705248,0,0
chest_xray/train/1/CX-1-2907.jpeg_001,1,0.00010783921909363059,1,7,0.0675731803370806,1,7,0.00011186055505152392,1,7,0.038291964280495416,1,7
chest_xray/train/1/CX-1-2908.jpeg_000,0,1.9999999277828822,0,0,1.4778087351632494,0,0,1.993670481058519,0,0,0.23278382656905727,0,0
chest_xray/train/1/CX-1-2908.jpeg_001,1,0.0003844995643517146,1,7,0.0801113147521837,1,7,3.9787162129711895e-05,1,7,0.02073808596726101,1,7
chest_xray/train/1/CX-1-2909.jpeg_000,0,1.9995983670246795,0,0,1.5004655551623238,0,0,1.9927254393921126,0,0,0.22267141176865513,0,0
chest_xray/train/1/CX-1-2909.jpeg_001,1,4.912569229187369e-07,1,7,0.05704064993146507,1,7,0.0001452051086305861,1,7,0.028027691920469833,1,7
chest_xray/train/1/CX-1-2910.jpeg_000,0,1.9960990021277571,0,0,1.1087948699933365,0,0,1.997993740700371,0,0,0.32578631128444324,0,0
chest_xray/train/1/CX-1-2910.jpeg_001,1,0.006686858075136137,1,7,0.5576899974098501,1,7,0.0008117863331931208,1,7,0.12221966726942135,1,7
chest_xray/train/1/CX-1-2911.jpeg_000,0,1.9921990108385386,0,0,1.0708803561537241,0,0,0.003136971989610049,1,2,0.11626639834680652,1,5
chest_xray/train/1/CX-1-2911.jpeg_001,1,0.004762759691173235,1,7,0.352087177373299,1,7,1.983323953728029,0,5,0.1687464166231205,0,2
chest_xray/train/1/CX-1-2912.jpeg_000,0,1.9849162397406834,0,0,0.9759940257766456,0,0,1.9974662081454748,0,0,0.2673554262415647,0,0
chest_xray/train/1/CX-1-2912.jpeg_001,1,0.010720032626610032,1,7,0.4191466581944656,1,7,0.000526433764516443,1,7,0.09878609900527768,1,7
chest_xray/train/1/CX-1-2913.jpeg_000,0,1.999788439505985,0,0,1.478244236507468,0,0,1.9882241525167441,0,0,0.22034071176912562,0,0
chest_xray/train/1/CX-1-2913.jpeg_001,1,2.2993669504867142e-05,1,7,0.07834988090496431,1,7,0.001248004317022322,1,7,0.02667842369874107,1,7
chest_xray/train/1/CX-1-2914.jpeg_000,0,1.9999143884725594,0,0,1.3724970349216288,0,0,1.9941640649946666,0,0,0.2368202597008604,0,0
chest_xray/train/1/CX-1-2914.jpeg_001,1,0.0001017628018881167,1,7,0.10475000696016468,1,7,9.84654219604586e-06,1,7,0.033155894802713304,1,7
chest_xray/train/1/CX-1-2915.jpeg_000,0,1.9998875802232807,0,0,1.5309145777127457,0,0,1.9971515615810551,0,0,0.2798752460517092,0,0
chest_xray/train/1/CX-1-2915.jpeg_001,1,7.634534191769404e-05,1,7,0.0581287764514975,1,7,0.00039634725759185585,1,7,0.06213806576480285,1,7
chest_xray/train/1/CX-1-2916.jpeg_000,0,1.9871073494455254,0,0,1.295849996751195,0,0,1.99700294189415,0,0,0.2979942554285815,0,0
chest_xray/train/1/CX-1-2916.jpeg_001,1,0.008884508974849603,1,7,0.38128907484606644,1,7,0.0003434707524879732,1,7,0.08047339222570016,1,7
